Bus_No,CloudLocation,FileNameNoPath,PrivateId,CreationDate,ArchivedDate,DeletedAt,State,ReturnToLongTerm,FileRestored
4596744,832b7e14-e6f7-4e77-8b31-2bacbc269237,44728593849.wav,e51a66ee-ce5a-43b2-b80c-4323a053eeb7,Mon Feb 11 2019 21:08:35 GMT+0530 (India Standard Time),Fri Apr 12 2019 21:11:53 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,6e67835e-715c-4a20-88ef-5a4e8df7873f,44728349154.wav,c35eb7a1-7e3f-4047-9be9-07448edbc3f6,Mon Feb 11 2019 18:58:03 GMT+0530 (India Standard Time),Fri Apr 12 2019 18:58:45 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,b8f0d723-54d0-4b0e-b2b9-30aad168d697,95531389939.wav,de3f2dea-4854-44de-b5e9-fd8d5d8a070f,Fri Jul 12 2019 23:15:56 GMT+0530 (India Standard Time),Tue Sep 10 2019 23:17:54 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,f007e628-692b-46ff-bd57-0c9da705fbc2,44728445217.wav,d049cc4f-b2d1-4b26-b36e-b17107bb813a,Mon Feb 11 2019 20:09:55 GMT+0530 (India Standard Time),Fri Apr 12 2019 20:10:48 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,9791a419-4be1-4dee-a2f5-e732d8022b47,44728356941.wav,114da4d6-7d6e-44d9-8ba8-c484ececd60b,Mon Feb 11 2019 19:05:15 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:06:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,25af990f-c552-49bb-b7e0-06a7beb2630c,45546883372.wav,b0d99bd9-6e93-473c-8dbd-49b748c631c1,Wed Mar 27 2019 01:43:17 GMT+0530 (India Standard Time),Sun May 26 2019 01:44:33 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,6d5a48ec-0a9d-4cb5-ac8a-2cd8773ac71f,95590918346.wav,7ce56079-01ef-40dd-b6ba-371c6fdba9e8,Tue Jul 16 2019 16:33:14 GMT+0530 (India Standard Time),Sat Sep 14 2019 16:33:51 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,1cc7c58b-2d28-4d9c-a98d-f31eeac6aca1,44729021269.wav,85b85137-0fba-4d60-a0db-76e9db520611,Mon Feb 11 2019 23:14:41 GMT+0530 (India Standard Time),Fri Apr 12 2019 23:16:49 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,2c1686a9-5ba6-4049-9137-867addfa7db7,70945650642.wav,14830ab2-1cf4-490d-911f-ec4389e25e93,Wed Jun 12 2019 21:09:26 GMT+0530 (India Standard Time),Sun Aug 11 2019 21:09:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,2b8039ba-d6b1-462e-a140-1f636969af4f,44728710362.wav,91500f1a-ad63-480c-9c00-68306ec442db,Mon Feb 11 2019 21:45:00 GMT+0530 (India Standard Time),Fri Apr 12 2019 21:46:50 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,7de56d35-fedf-4e8e-bdac-a589b3cf4934,95180460278.wav,3f557260-fe5a-4471-9df9-51ccc67e220d,Tue Jun 25 2019 05:38:03 GMT+0530 (India Standard Time),Sat Aug 24 2019 05:39:48 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,1429f9de-811a-41ac-bb04-c50d27404b0e,45596917489.wav,67b0c09f-25a4-4e11-b9fa-a0b6607d54ed,Sat Mar 30 2019 01:53:24 GMT+0530 (India Standard Time),Wed May 29 2019 01:54:32 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 20 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,c0fa5678-c76a-4469-a29a-adbfe89d6604,44728680480.wav,cfb81bde-8a1a-4d25-8dac-be2f667067b0,Mon Feb 11 2019 21:37:17 GMT+0530 (India Standard Time),Fri Apr 12 2019 21:38:48 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,c84ee526-057d-499b-b876-90480b0474a4,95530713851.wav,6de6ed94-ba31-4480-8cc0-311cbffc84a9,Fri Jul 12 2019 19:53:15 GMT+0530 (India Standard Time),Tue Sep 10 2019 19:53:54 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,59b4d354-4a0b-4152-9fbe-757e2738bfbc,95591433301.wav,3ea41f7c-593f-43d1-8382-a912575fa06f,Tue Jul 16 2019 21:10:51 GMT+0530 (India Standard Time),Sat Sep 14 2019 21:11:54 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,00120218-d47e-4c1e-90cc-2c4ba601b307,70891114187.wav,50d06d95-0833-4d21-975b-8ef98b6a0c9e,Mon Jun 10 2019 18:37:11 GMT+0530 (India Standard Time),Fri Aug 09 2019 18:37:44 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,b73c7417-6635-422e-8ca6-553b56a85d45,45925415604.wav,2b5d0080-e3a9-4ec8-854d-f89b84b3f7a1,Thu Apr 18 2019 01:55:58 GMT+0530 (India Standard Time),Mon Jun 17 2019 01:56:31 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,26148c8c-5113-4fcd-8231-a87b1fc9d4fb,95215036077.wav,2eb3a4a7-320b-4e87-b947-541ae6e22287,Wed Jun 26 2019 01:21:05 GMT+0530 (India Standard Time),Sun Aug 25 2019 01:21:53 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,bb51ba04-292f-4199-a085-3fb1008eec0c,44728364449.wav,81258ab3-3f8e-48a0-8606-82c754b869bf,Mon Feb 11 2019 19:19:29 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:20:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,545b6900-71a5-4066-a917-fb00279cd7d9,44729211412.wav,2a496f87-e80a-4de8-9dc2-98e3ae13f73c,Tue Feb 12 2019 00:12:24 GMT+0530 (India Standard Time),Sat Apr 13 2019 00:15:45 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,4c2d8e17-96ad-41a1-9396-26205060dcf7,95571531490.wav,10b0f08d-0230-4b27-94e8-fcce8ba5d2af,Mon Jul 15 2019 23:01:42 GMT+0530 (India Standard Time),Fri Sep 13 2019 23:41:57 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,8c674f13-411f-4c1f-8c63-a3d0267e83ee,44728941139.wav,c24714fc-579a-4e85-ba45-78b140736d8a,Mon Feb 11 2019 22:56:39 GMT+0530 (India Standard Time),Fri Apr 12 2019 22:57:56 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,131319bb-7951-4205-a005-e9e747341053,95706774003.wav,c6a0b2fa-c87d-4613-9b82-0d00a7ead9b9,Mon Jul 22 2019 22:57:23 GMT+0530 (India Standard Time),Fri Sep 20 2019 22:57:56 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,fadaf1bd-842d-4213-ac4c-7899deac547f,44729105335.wav,3703248f-b01d-4abf-b08d-300c505bc6f4,Mon Feb 11 2019 23:42:19 GMT+0530 (India Standard Time),Fri Apr 12 2019 23:44:49 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,d0ccaeb5-ec39-42e8-b185-b77b02c7cd38,44728434203.wav,5d012265-8dc7-4f7b-8234-844b9e3de402,Mon Feb 11 2019 19:58:35 GMT+0530 (India Standard Time),Fri Apr 12 2019 20:00:48 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,5b60b70f-9b32-40f9-a940-1510d59dea9e,95317524933.wav,9989ee3c-13a5-403f-b247-534d09196324,Tue Jul 02 2019 01:27:06 GMT+0530 (India Standard Time),Sat Aug 31 2019 01:27:55 GMT+0530 (India Standard Time),Invalid Date,6,Tue Oct 01 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,c2d374db-46dd-4812-9c82-0cdb3f2c138c,44728669885.wav,0ff957e9-5f65-4db0-96d8-5e5f1e64a4d9,Mon Feb 11 2019 21:33:16 GMT+0530 (India Standard Time),Fri Apr 12 2019 21:34:49 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,e32354e4-70d9-4b27-a5ff-4095db71eed5,45368682905.wav,320fc0a7-1a11-4251-84de-a97033a2ac67,Sun Mar 17 2019 22:49:43 GMT+0530 (India Standard Time),Thu May 16 2019 22:50:27 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,f13918ad-8525-45ca-afbb-ab3400350a5b,95085769741.wav,c223f8d5-b794-4a7b-b73d-7eef957707ca,Thu Jun 20 2019 02:03:58 GMT+0530 (India Standard Time),Mon Aug 19 2019 02:05:49 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,ba3a1938-8d23-4a73-82bf-666a2bbfc648,44729095203.wav,e27bf8f1-23b3-40c8-aaf4-a980957c0d3d,Mon Feb 11 2019 23:40:17 GMT+0530 (India Standard Time),Fri Apr 12 2019 23:40:49 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,1daab0fd-3816-4c8e-8598-453cc0f4ceda,44728354328.wav,bb30255b-d0cf-46c5-a20b-a81783441633,Mon Feb 11 2019 19:06:48 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:08:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,0da926d8-74ff-4f4f-b3fc-71f67b8524a2,45704792324.wav,d0d5580f-f0e8-4688-bed3-e5ec995a6547,Fri Apr 05 2019 20:49:25 GMT+0530 (India Standard Time),Tue Jun 04 2019 20:50:33 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,00bde445-d4a5-493c-a337-96a2a7a0b00f,45597122228.wav,a43ce811-2730-4058-bc95-487fcefe0bc5,Sat Mar 30 2019 03:31:15 GMT+0530 (India Standard Time),Wed May 29 2019 03:32:29 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,19289663-d244-4b82-8443-4e41ef835d2d,44750723456.wav,0c24b7d1-df90-4b68-944e-05bddcde8032,Tue Feb 12 2019 02:57:02 GMT+0530 (India Standard Time),Sat Apr 13 2019 02:58:49 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,15d235e6-f83a-4778-b9d6-c476792345e1,44729300251.wav,b0460c48-1e74-4dde-a227-025fa8541748,Tue Feb 12 2019 00:39:12 GMT+0530 (India Standard Time),Sat Apr 13 2019 00:41:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,cb58ea7c-0b81-4406-9185-6e8b8a7a0d0e,44728990548.wav,904c17f0-2dfe-4319-bdb4-61a266c7711e,Mon Feb 11 2019 23:08:15 GMT+0530 (India Standard Time),Fri Apr 12 2019 23:08:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,3bab8d7d-d314-450f-9b35-d63535008a90,44884464704.wav,f8647b73-d079-4d8c-afe0-79d335ff973d,Wed Feb 20 2019 00:43:44 GMT+0530 (India Standard Time),Sun Apr 21 2019 00:44:09 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 21 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,343a40ff-cd16-4ccc-95f1-fadde13804e8,44729252431.wav,988af528-8aa7-4268-b654-d0bec19975c1,Tue Feb 12 2019 00:30:44 GMT+0530 (India Standard Time),Sat Apr 13 2019 00:32:48 GMT+0530 (India Standard Time),Invalid Date,6,Tue Sep 24 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,cba00796-636a-4377-89f2-5ea32a8b3f4c,47178734136.wav,6960182d-6698-4655-82e1-542ddb95451b,Wed Jul 24 2019 01:20:31 GMT+0530 (India Standard Time),Sun Sep 22 2019 01:21:57 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,a77fc7e6-7f44-4f68-b89e-23d0a78598bd,95531371299.wav,19b9d2d5-dc65-4b13-af6d-75926ee97851,Fri Jul 12 2019 23:12:32 GMT+0530 (India Standard Time),Tue Sep 10 2019 23:13:51 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,7f7a4dcf-5f05-43e1-a78d-cda641daa341,44728765129.wav,7361c941-bd8d-49d7-a0c7-0499dce4f4b1,Mon Feb 11 2019 22:03:49 GMT+0530 (India Standard Time),Fri Apr 12 2019 22:04:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,9c5e2475-c9dd-4121-bcff-5d0730756265,95179863963.wav,6e14560a-70fb-4e5e-b2c0-eb073b691d0c,Tue Jun 25 2019 01:40:23 GMT+0530 (India Standard Time),Sat Aug 24 2019 01:41:49 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,3991e86d-73c7-400a-8a95-a39fc238ffda,44750748321.wav,eedcf82f-4acb-4c07-af47-c97a046c0c7f,Tue Feb 12 2019 03:05:55 GMT+0530 (India Standard Time),Sat Apr 13 2019 03:06:48 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,86dbdd18-8d7d-4248-8d4b-9dbb2dae83e4,44728365155.wav,fc3f9ecd-a8e8-4e65-9379-88ad820b0721,Mon Feb 11 2019 19:14:20 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:16:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,ed63e994-5326-48ea-b756-547743f4ecb4,44750502264.wav,878e7509-b6c4-48bb-b946-4a94d1a9e59c,Tue Feb 12 2019 01:43:03 GMT+0530 (India Standard Time),Sat Apr 13 2019 01:43:51 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,0e30ad99-609d-41ca-9259-4adced6ee0c1,46351043779.wav,768f55e3-045d-4951-b83e-7c87d74fb8a9,Sat May 11 2019 02:45:36 GMT+0530 (India Standard Time),Wed Jul 10 2019 02:46:37 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,43bf653e-02b8-4fda-b88d-43c91e1ba649,95317654778.wav,3cab3827-f0e5-4c4e-9ee2-8b61282fc2b7,Tue Jul 02 2019 02:21:38 GMT+0530 (India Standard Time),Sat Aug 31 2019 02:23:53 GMT+0530 (India Standard Time),Invalid Date,6,Tue Oct 01 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,3e0b73e6-d0ca-48fd-a082-bc6a89f54578,45368683412.wav,8eb70288-825d-490f-a088-a3498899df69,Sun Mar 17 2019 22:57:02 GMT+0530 (India Standard Time),Thu May 16 2019 22:58:30 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,81f21316-a9b4-4e7f-94f9-89afadf44d14,95413770004.wav,00a9ab4e-cf4b-422a-9f30-1175da1e0a92,Mon Jul 08 2019 22:34:20 GMT+0530 (India Standard Time),Fri Sep 06 2019 22:35:53 GMT+0530 (India Standard Time),Invalid Date,6,Wed Oct 02 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,fe109c6b-f638-49dd-aa56-8bb416a42d6a,95180751290.wav,d2717835-9d66-4483-a474-ac5303ddd816,Tue Jun 25 2019 18:44:32 GMT+0530 (India Standard Time),Sat Aug 24 2019 18:45:50 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,6a5c890d-6a95-42ab-bc5d-1a9c5edd07e5,45485212490.wav,ceb8068a-9770-49ee-9001-3d148b7737bb,Tue Jul 23 2019 22:40:24 GMT+0530 (India Standard Time),Sat Sep 21 2019 22:41:54 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,897ad7ea-fb84-4314-9cab-ad62411c91c4,44728407526.wav,af00ad48-283d-48ba-b4ea-08987b9d9030,Mon Feb 11 2019 19:46:48 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:47:48 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,a9ed6d8e-7740-4bca-8730-e84af4dba5fe,44728419015.wav,1fb1552b-80d5-4851-b1e7-4f00ecbbe209,Mon Feb 11 2019 19:53:16 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:53:56 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,0a4e2280-65a0-496f-9508-6895cd6177ef,95502864803.wav,386151e1-0b2c-47fb-a894-206a0822fd49,Thu Jul 11 2019 21:07:14 GMT+0530 (India Standard Time),Mon Sep 09 2019 21:07:53 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,ce3eb173-9338-4a59-863a-d9f441191390,45704908851.wav,5c235bbb-f1e9-486c-b63e-9b39444c999f,Fri Apr 05 2019 21:27:54 GMT+0530 (India Standard Time),Tue Jun 04 2019 21:28:30 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,a4d55c69-15a2-4319-af87-e2849061b591,95214748676.wav,e607e29a-dd2f-46b4-8891-b9618d32f6d9,Tue Jun 25 2019 23:51:57 GMT+0530 (India Standard Time),Sat Aug 24 2019 23:53:46 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,addb38a6-0516-4b2e-852e-66e23633c7bf,47178524602.wav,013dbc68-98e8-4ae0-941c-4942320ba120,Wed Jul 24 2019 00:17:17 GMT+0530 (India Standard Time),Sun Sep 22 2019 00:17:55 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,ea050c87-cfa7-42a6-963b-baa7a0328f3d,44750646515.wav,d6c48172-7f53-4468-9999-7694b9084a4f,Tue Feb 12 2019 02:27:50 GMT+0530 (India Standard Time),Sat Apr 13 2019 02:28:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,097928d8-805b-4182-89d3-e7b8959c1145,45065018846.wav,245116f1-d52c-49d7-bf11-45327fd5a6d8,Fri Mar 01 2019 01:00:35 GMT+0530 (India Standard Time),Tue Apr 30 2019 01:02:36 GMT+0530 (India Standard Time),Invalid Date,6,Wed Oct 02 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,b2ef7e01-b723-4374-ab5a-da68eeab8fa3,95708265360.wav,1d3a1878-6c14-4b16-b25e-ede11ef5217a,Wed Jul 24 2019 18:58:09 GMT+0530 (India Standard Time),Sun Sep 22 2019 18:59:55 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,dc145447-593a-4f63-a6c9-c136273e12da,44728581536.wav,d97f511f-7760-47bb-8a35-5db45efe15c7,Mon Feb 11 2019 21:05:44 GMT+0530 (India Standard Time),Fri Apr 12 2019 21:06:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,5368412c-e6c0-46f0-aa9f-0c830052c39f,45577597862.wav,5fd61087-c331-4612-b9e5-bce5916cefeb,Thu Mar 28 2019 23:28:15 GMT+0530 (India Standard Time),Mon May 27 2019 23:28:32 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,fb25d439-f2dc-4687-a259-fbb487048fa5,95909210767.wav,1256ac9d-64f9-4974-b834-49f8d0a67450,Thu Aug 01 2019 17:07:52 GMT+0530 (India Standard Time),Mon Sep 30 2019 17:10:52 GMT+0530 (India Standard Time),Invalid Date,6,Wed Oct 09 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,044b9110-fb1d-48f7-ba46-79cfe2bc824c,44750649441.wav,c48aa746-63f2-4c81-a5e8-107920c0cc46,Tue Feb 12 2019 02:35:58 GMT+0530 (India Standard Time),Sat Apr 13 2019 02:36:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,d1474d6a-9d5b-4b9e-a05b-995890b3d8e6,95294547947.wav,3260a012-7e6b-4fba-8d85-14067c70e3b7,Mon Jul 01 2019 20:53:41 GMT+0530 (India Standard Time),Fri Aug 30 2019 20:55:51 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,cf53062c-7ba1-4e4c-bad5-c0f8987a0ee4,44729433715.wav,892fadae-7824-4792-bdc4-c5ee9ef0474d,Tue Feb 12 2019 01:21:06 GMT+0530 (India Standard Time),Sat Apr 13 2019 01:22:50 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,a26616e6-f2f9-4430-99cd-56166b389d84,45806820824.wav,7a7a2551-c7f8-419f-a678-04f04b4dca19,Thu Apr 11 2019 04:30:47 GMT+0530 (India Standard Time),Mon Jun 10 2019 04:32:32 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,7970481e-69b5-463b-b07e-449cdcce81b5,95377156983.wav,dab09d18-c588-45c1-ae65-ed7b737dd9ba,Fri Jul 05 2019 18:52:09 GMT+0530 (India Standard Time),Tue Sep 03 2019 18:53:51 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,437d52ba-40a1-41ac-8086-9ca867a5823d,44729289094.wav,74603592-e073-496b-9ef3-bb9f82177fe3,Tue Feb 12 2019 00:38:03 GMT+0530 (India Standard Time),Sat Apr 13 2019 00:38:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,f0799dfb-29b3-4904-9f42-84cbb194d864,95350728569.wav,ac38580a-0dfe-47b8-8d20-a88478514423,Wed Jul 03 2019 01:02:29 GMT+0530 (India Standard Time),Sun Sep 01 2019 01:03:49 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 30 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,7508e80c-1573-40e9-a203-79d209d43334,44728431135.wav,71138874-61c1-444e-abec-6cc30872a658,Mon Feb 11 2019 19:57:05 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:58:45 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,47ec93aa-988e-4387-bc89-f5e3e6ea9d02,46024281968.wav,a00e5c28-41c2-491c-bdca-6d39547bd734,Wed Apr 24 2019 02:45:38 GMT+0530 (India Standard Time),Sun Jun 23 2019 02:46:35 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 20 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,115031f1-963b-461a-9a7b-f2f3388fa861,45008596800.wav,e4ac38fc-f743-4e43-af7a-a6d887ce7b3e,Tue Feb 26 2019 23:15:22 GMT+0530 (India Standard Time),Sat Apr 27 2019 23:15:55 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,e8af8332-7b2d-44de-a6da-f2b465d4bb2c,44728993691.wav,bdc2b8ab-7b08-4344-9c8b-bbcf418658fc,Mon Feb 11 2019 23:13:50 GMT+0530 (India Standard Time),Fri Apr 12 2019 23:14:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,4bd29645-ef3b-4afc-8290-899a10f436ee,95352209500.wav,36e62ba1-694e-482b-8089-722694c1c61f,Wed Jul 03 2019 21:49:27 GMT+0530 (India Standard Time),Sun Sep 01 2019 21:49:53 GMT+0530 (India Standard Time),Invalid Date,6,Wed Oct 02 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,654d5213-7375-4b4a-ae4e-93992e2e2201,44728372242.wav,e02e9b92-0d59-4f4d-95d9-25748af615f5,Mon Feb 11 2019 19:20:28 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:22:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,5f7c081f-b8d9-47c7-831c-128430d17455,44750557783.wav,ead8fd32-32f4-4003-8101-0ad47ed04939,Tue Feb 12 2019 02:01:59 GMT+0530 (India Standard Time),Sat Apr 13 2019 02:03:47 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,b4231e27-ed09-445f-8353-948d13134825,44728406664.wav,bc6eab4e-a800-473e-8f8b-792d7b50b056,Mon Feb 11 2019 19:43:45 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:45:52 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4596744,c9578f09-2287-4c70-acdc-7ebe68c93b52,44728394979.wav,459271ca-08bc-4d05-9b6b-8aef2f0b9171,Mon Feb 11 2019 19:38:40 GMT+0530 (India Standard Time),Fri Apr 12 2019 19:39:50 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
